lockitver|DO NOT DELETE THIS LINE! 2896
imod_plain|%s simple
imod_cracked|%s fendu
imod_rusty|%s rouillé
imod_bent|%s réformé(e)
imod_chipped|%s ébréché(e)
imod_battered|%s endommagé(e)
imod_poor|%s de piètre qualité 
imod_crude|%s grossier(e)
imod_old|%s vieux(vieille)
imod_cheap|%s déformé(e)
imod_fine|%s de bonne qualité 
imod_well_made|%s bien conçu(e)
imod_sharp|%s affûté(e)
imod_balanced|%s équilibré(e)
imod_tempered|%s trempé(e)
imod_deadly|%s mortel(le)
imod_exquisite|%s exquis(e)
imod_masterwork|%s ouvragé(e)
imod_heavy|%s lourd(e)
imod_strong|%s solide 
imod_powerful|%s puissant(e)
imod_tattered|%s déchiré(e)
imod_ragged|%s en lambeaux 
imod_rough|%s rugueux(se)
imod_sturdy|%s robuste 
imod_thick|%s épais(sse)
imod_hardened|%s durci(e)
imod_reinforced|%s renforcé(e)
imod_superb|%s super
imod_lordly|%s seigneurial(e)
imod_lame|%s boiteux
imod_swaybacked|%s ensellé
imod_stubborn|%s têtu(e)
imod_timid|%s craintif(ve)
imod_meek|%s docile
imod_spirited|%s fougeux(se)
imod_champion|%s champion
imod_fresh|%s frais(fraîche)
imod_day_old|%s de la veille 
imod_two_day_old|%s de l'avant veille 
imod_smelling|%s malodorant(e)
imod_rotten|%s pourri(e)
imod_large_bag|Grand carquois de %s
