lockitver|DO NOT DELETE THIS LINE! 2896
trp_multiplayer_profile_troop_male|multiplayer profile troop male
trp_multiplayer_profile_troop_male_pl|multiplayer profile troop male
trp_multiplayer_profile_troop_female|multiplayer profile troop female
trp_multiplayer_profile_troop_female_pl|multiplayer profile troop female
trp_temp_troop|Temp Troop
trp_temp_troop_pl|Temp Troop
trp_find_item_cheat|find item cheat
trp_find_item_cheat_pl|find item cheat
trp_random_town_sequence|Willkürliche Stadtsequenz
trp_random_town_sequence_pl|Willkürliche Stadtsequenz
trp_tournament_participants|Turnierteilnehmer
trp_tournament_participants_pl|Turnierteilnehmer
trp_tutorial_maceman|Streitkolbenkämpfer
trp_tutorial_maceman_pl|Streitkolbenkämpfer
trp_tutorial_archer|Bogenschütze
trp_tutorial_archer_pl|Bogenschütze
trp_tutorial_swordsman|Schwertkämpfer
trp_tutorial_swordsman_pl|Schwertkämpfer
trp_novice_fighter|Knappe
trp_novice_fighter_pl|Knappen
trp_regular_fighter|Regulärer Kämpfer
trp_regular_fighter_pl|Reguläre Kämpfer
trp_veteran_fighter|Veteran
trp_veteran_fighter_pl|Veteranen
trp_champion_fighter|Elitesoldat
trp_champion_fighter_pl|Elitesoldaten
trp_arena_training_fighter_1|Knappe
trp_arena_training_fighter_1_pl|Knappen
trp_arena_training_fighter_2|Knappe
trp_arena_training_fighter_2_pl|Knappen
trp_arena_training_fighter_3|Regulärer Kämpfer
trp_arena_training_fighter_3_pl|Reguläre Kämpfer
trp_arena_training_fighter_4|Regulärer Kämpfer
trp_arena_training_fighter_4_pl|Reguläre Kämpfer
trp_arena_training_fighter_5|Regulärer Kämpfer
trp_arena_training_fighter_5_pl|Reguläre Kämpfer
trp_arena_training_fighter_6|Veteran
trp_arena_training_fighter_6_pl|Veteranen
trp_arena_training_fighter_7|Veteran
trp_arena_training_fighter_7_pl|Veteranen
trp_arena_training_fighter_8|Veteran
trp_arena_training_fighter_8_pl|Veteranen
trp_arena_training_fighter_9|Elitesoldat
trp_arena_training_fighter_9_pl|Elitesoldaten
trp_arena_training_fighter_10|Elitesoldat
trp_arena_training_fighter_10_pl|Elitesoldaten
trp_cattle|Rind
trp_cattle_pl|Rinder
trp_farmer|Bauer
trp_farmer_pl|Bauern
trp_townsman|Städter
trp_townsman_pl|Städter
trp_watchman|Wachmann
trp_watchman_pl|Wachleute
trp_caravan_guard|Karawanenwache
trp_caravan_guard_pl|Karawanenwachen
trp_mercenary_swordsman|Landsknecht-Schwertkämpfer
trp_mercenary_swordsman_pl|Landsknecht-Schwertkämpfer
trp_hired_blade|Elite-Schwertkämpfer
trp_hired_blade_pl|Elite-Schwertkämpfer
trp_mercenary_crossbowman|Landsknecht-Armbrustschütze
trp_mercenary_crossbowman_pl|Landsknecht-Armbrustschützen
trp_mercenary_horseman|Landsknecht-Reiter
trp_mercenary_horseman_pl|Landsknecht-Reiter
trp_mercenary_cavalry|Landsknecht-Kavallerie
trp_mercenary_cavalry_pl|Landsknecht-Kavallerie
trp_mercenaries_end|mercenaries end
trp_mercenaries_end_pl|mercenaries end
trp_swadian_recruit|Swadischer Rekrut
trp_swadian_recruit_pl|Swadische Rekruten
trp_swadian_militia|Swadische Miliz
trp_swadian_militia_pl|Swadischer Milizen
trp_swadian_footman|Swadischer Fußsoldat
trp_swadian_footman_pl|Swadische Fußsoldaten
trp_swadian_infantry|Swadische Infanterist
trp_swadian_infantry_pl|Swadische Infanteristen
trp_swadian_sergeant|Swadischer Sergeant
trp_swadian_sergeant_pl|Swadische Sergeanten
