lockitver|DO NOT DELETE THIS LINE! 2896
skinkey_chin_size|Kinngröße
skinkey_chin_shape|Kinnform
skinkey_chin_forward|Kinn nach vorn
skinkey_jaw_width|Kieferbreite
skinkey_jaw_position|Kieferstellung
skinkey_mouth_nose_distance|Abstand Mund-Nase
skinkey_mouth_width|Mundbreite
skinkey_cheeks|Wangen
skinkey_nose_height|Nasenhöhe
skinkey_nose_width|Nasenbreite
skinkey_nose_size|Nasengröße
skinkey_nose_shape|Nasenform
skinkey_nose_bridge|Nasenrücken
skinkey_cheek_bones|Wangenknochen
skinkey_eye_width|Augenbreite
skinkey_eye_to_eye_dist|Augenabstand
skinkey_eye_shape|Augenform
skinkey_eye_depth|Augentiefe
skinkey_eyelids|Augenlider
skinkey_eyebrow_position|Augenbrauenposition
skinkey_eyebrow_height|Augenbrauenhöhe
skinkey_eyebrow_depth|Augenbrauentiefe
skinkey_eyebrow_shape|Augenbrauenform
skinkey_temple_width|Schläfenbreite
skinkey_face_depth|Gesichtstiefe
skinkey_face_ratio|Gesichtsteilverhältnis
skinkey_face_width|Gesichtsbreite
skinkey_post_edit|Nachbearbeiten
