pt_none|none
pt_rescued_prisoners|Prisioneros rescatados
pt_enemy|Enemigo
pt_hero_party|Banda del Heroe
pt_merchant_caravan|Caravana
pt_spy_partners|Viajeros
pt_spy|Viajero sospechoso
pt_sacrificed_messenger|Mensajero sacrificado
pt_messenger_party|Mensajero
pt_raider_party|Jinetes
pt_prisoner_train_party|Entrenador Prisionero
pt_forager_party|Banda de Forrajeadores
pt_scout_party|Exploradores
pt_patrol_party|Patrulla
pt_kidnapped_girl|Chica secuestrada
pt_maldrex|Maldrex the Harbinger
pt_village_defenders|Campesinos
pt_kingdom_1_village_defenders|Campesino
pt_kingdom_2_village_defenders|Campesino
pt_kingdom_3_village_defenders|Campesino
pt_kingdom_4_village_defenders|Campesino
pt_kingdom_5_village_defenders|Campesino
pt_kingdom_6_village_defenders|Campesino
pt_kingdom_7_village_defenders|Campesino
pt_kingdom_8_village_defenders|Campesino
pt_kingdom_9_village_defenders|Campesino
pt_kingdom_10_village_defenders|Campesino
pt_kingdom_11_village_defenders|Campesino
pt_kingdom_12_village_defenders|Campesino
pt_kingdom_13_village_defenders|Campesino
pt_kingdom_14_village_defenders|Campesino
pt_kingdom_15_village_defenders|Campesino
pt_kingdom_16_village_defenders|Campesino
pt_kingdom_17_village_defenders|Campesino
pt_kingdom_18_village_defenders|Campesino
pt_village_farmers|Granjeros
pt_runaway_serfs|Siervos fugitivos
pt_cattle_herd|Ganado
pt_looters|Fanáticos del Caos
pt_manhunters|Corsarios
pt_steppe_bandits|No-muertos
pt_goblin_bandits4|Forest Goblin Chokta
pt_goblin_bandits3|Pirate Press Gang
pt_goblin_bandits6|Pirate Press Gang
pt_sea_raiders|Enanos del Caos
pt_desert_bandits2|Desert Reavers
pt_amazon_bandits|Cazadores amazonas
pt_hunter_bandits|Jinetes amazonas
pt_desert_bandits|Goblins del bosque
pt_goblin_bandits|Ejército de Goblins del bosque
pt_taiga_bandits|Asaltantes de Norsca
pt_sea_raiders2|Skaven Corsairs
pt_goblin_bandits5|Forest Goblins Arapo
pt_mountain_bandits|Trolls
pt_beastmen_bandits|Horda de enanos del Caos
pt_nippon_bandits|Ninjas
pt_goblin_bandits2|Forest Goblin Totna
pt_amazon_hunters|Forest Goblin Army
pt_undead_bandits|Undead
pt_goblin_bandits10|Forest Goblins
pt_sea_raiders3|Pirates
pt_sea_raiders4|Pirates
pt_undead_bandits2|Undead
pt_mercenary_bandits|Bandidos del desierto
pt_amazon_bandits2|Amazon Raiders
pt_hunter_bandits2|Bandits
pt_mercenary_bandits2|Desert Bandits
pt_goblin_bandits11|Forest Goblins
pt_corsair_bandits|Skaven Corsairs
pt_corsair_bandits2|Skaven Corsairs
pt_goblin_bandits7|Forest Goblins
pt_mountain_bandits2|Trolls
pt_beastmen_bandits2|Pirates
pt_nippon_bandits2|Ninjas
pt_goblin_bandits8|Forest Goblins
pt_goblin_bandits9|Forest Goblins
pt_nurgle_army|Devoradores de Nurgle
pt_khorne_army|Portadores de muerte de Khorne
pt_khorne_army2|Sirvientes de Khorne
pt_demon_army|Horda Demoníaca
pt_demon_army2|Mesnada Demoníaca
pt_ogre_army|Ogros rompecraneos
pt_chaos_dwarf_army|Enanos del Caos destructores
pt_chaos_dwarf_army2|Enanos del Caos destructores
pt_ninja_army|Clan Escorpión
pt_ninja_army2|Clan Escorpión
pt_troublesome_bandits|Bandidos peligrosos
pt_bandits_awaiting_ransom|Bandidos esperando rescate
pt_raider_captives|Asaltantes cautivos
pt_kingdom_caravan_party|Caravana
pt_default_prisoners|Prisioneros
pt_deserters|Desertores
pt_routed_warriors|Guerreros
pt_leaded_looters|Banda de ladrones
pt_center_reinforcements|Refuerzos
pt_kingdom_hero_party|Partida de guerra
pt_sea_traders|Comerciante Real
pt_looter_lair|Escondite de los secuestradores
pt_steppe_bandit_lair|Bandidos no-muertos
pt_goblin_bandit4_lair|Chokta Goblin Lair
pt_goblin_bandit3_lair|Pirate Lair
pt_goblin_bandit6_lair|Pirate Lair
pt_sea_raider_lair|Guarida de Enanos Caos
pt_desert_bandits2_lair|Desert Reavers Lair
pt_amazon_bandit_lair|Campamento Amazonas
pt_hunter_bandit_lair|Guarida de saqueadores de tumbas
pt_desert_bandit_lair|Guarida Goblin
pt_goblin_bandit_lair|Campamento Goblin
pt_taiga_bandit_lair|Guarida Nórdica
pt_sea_raider2_lair|Skaven Corsair Lair
pt_goblin_bandit5_lair|Arapo Goblin Lair
pt_mountain_bandits_lair|Trolls Lair
pt_beastmen_bandit_lair|Campamento de Enanos del Caos
pt_nippon_bandit_lair|Guarida ninja
pt_goblin_bandit2_lair|Totna Goblin Lair
pt_amazon_hunters_lair|Forest Goblin Camp
pt_sorceror_quest|Sorcerer Targrim
pt_knights_quest|Sir Bartholomeus Chevalier
pt_mercenary_band_1|Milicia del Imperio
pt_mercenary_band_2|Gremio minero Enano
pt_mercenary_band_3|Defensores de Ulthuan
pt_mercenary_band_4|Demoledores Piratas
pt_mercenary_band_5|Horda Demoniaca
pt_mercenary_band_6|Guardianes de Nehekhara
pt_mercenary_band_7|Defensores eslizones
pt_mercenary_band_8|Banda de Guerra Goblin
pt_mercenary_band_9|Patrulla de Arabia
pt_mercenary_band_10|Banda de guerra Orca
pt_mercenary_band_11|Defensores del reino
pt_mercenary_band_12|Escuadrón de muerte Druchii 
pt_mercenary_band_13|Alimañas
pt_mercenary_band_14|Inquisidores de Kislev
pt_mercenary_band_15|Manada de Hombres bestia
pt_mercenary_band_16|Patrulla Nipona
pt_mercenary_band_17|Patrulla de Sylvania
pt_mercenary_band_18|Defensores de Loren
pt_sea_raiders_ships|Piratas no-muertos.
pt_raiders_ships|Jinetes Elfos oscuros
pt_pirate_ships|Piratas de Norsca
pt_dplmc_spouse|Your spouse
pt_dplmc_gift_caravan|Your Caravan
pt_dplmc_recruiter|Recruiter
pt_player_camp|Campamento
